object,split,image,mask,mask_height,mask_width,defect_pixels,total_pixels,defect_area_ratio
macaroni1,test,macaroni1/Data/Images/Anomaly/092.JPG,macaroni1/Data/Masks/Anomaly/092.png,1000,1500,939,1500000,0.000626
macaroni1,test,macaroni1/Data/Images/Anomaly/000.JPG,macaroni1/Data/Masks/Anomaly/000.png,1000,1500,1020,1500000,0.00068
macaroni1,test,macaroni1/Data/Images/Anomaly/077.JPG,macaroni1/Data/Masks/Anomaly/077.png,1000,1500,234,1500000,0.000156
macaroni1,test,macaroni1/Data/Images/Anomaly/055.JPG,macaroni1/Data/Masks/Anomaly/055.png,1000,1500,673,1500000,0.00044866666666666666
macaroni1,test,macaroni1/Data/Images/Anomaly/049.JPG,macaroni1/Data/Masks/Anomaly/049.png,1000,1500,472,1500000,0.00031466666666666665
macaroni1,test,macaroni1/Data/Images/Anomaly/003.JPG,macaroni1/Data/Masks/Anomaly/003.png,1000,1500,518,1500000,0.00034533333333333334
macaroni1,test,macaroni1/Data/Images/Anomaly/062.JPG,macaroni1/Data/Masks/Anomaly/062.png,1000,1500,758,1500000,0.0005053333333333333
macaroni1,test,macaroni1/Data/Images/Anomaly/012.JPG,macaroni1/Data/Masks/Anomaly/012.png,1000,1500,2344,1500000,0.0015626666666666666
macaroni1,test,macaroni1/Data/Images/Anomaly/026.JPG,macaroni1/Data/Masks/Anomaly/026.png,1000,1500,309,1500000,0.000206
macaroni1,test,macaroni1/Data/Images/Anomaly/048.JPG,macaroni1/Data/Masks/Anomaly/048.png,1000,1500,496,1500000,0.00033066666666666666
macaroni1,test,macaroni1/Data/Images/Anomaly/083.JPG,macaroni1/Data/Masks/Anomaly/083.png,1000,1500,181,1500000,0.00012066666666666667
macaroni1,test,macaroni1/Data/Images/Anomaly/060.JPG,macaroni1/Data/Masks/Anomaly/060.png,1000,1500,1248,1500000,0.000832
macaroni1,test,macaroni1/Data/Images/Anomaly/057.JPG,macaroni1/Data/Masks/Anomaly/057.png,1000,1500,463,1500000,0.00030866666666666667
macaroni1,test,macaroni1/Data/Images/Anomaly/063.JPG,macaroni1/Data/Masks/Anomaly/063.png,1000,1500,1114,1500000,0.0007426666666666666
macaroni1,test,macaroni1/Data/Images/Anomaly/015.JPG,macaroni1/Data/Masks/Anomaly/015.png,1000,1500,888,1500000,0.000592
macaroni1,test,macaroni1/Data/Images/Anomaly/032.JPG,macaroni1/Data/Masks/Anomaly/032.png,1000,1500,299,1500000,0.00019933333333333334
macaroni1,test,macaroni1/Data/Images/Anomaly/008.JPG,macaroni1/Data/Masks/Anomaly/008.png,1000,1500,748,1500000,0.0004986666666666667
macaroni1,test,macaroni1/Data/Images/Anomaly/097.JPG,macaroni1/Data/Masks/Anomaly/097.png,1000,1500,715,1500000,0.0004766666666666667
macaroni1,test,macaroni1/Data/Images/Anomaly/072.JPG,macaroni1/Data/Masks/Anomaly/072.png,1000,1500,703,1500000,0.00046866666666666666
macaroni1,test,macaroni1/Data/Images/Anomaly/017.JPG,macaroni1/Data/Masks/Anomaly/017.png,1000,1500,1127,1500000,0.0007513333333333333
macaroni2,train,macaroni2/Data/Images/Anomaly/053.JPG,macaroni2/Data/Masks/Anomaly/053.png,1000,1500,1104,1500000,0.000736
macaroni2,train,macaroni2/Data/Images/Anomaly/037.JPG,macaroni2/Data/Masks/Anomaly/037.png,1000,1500,350,1500000,0.00023333333333333333
macaroni2,train,macaroni2/Data/Images/Anomaly/065.JPG,macaroni2/Data/Masks/Anomaly/065.png,1000,1500,936,1500000,0.000624
macaroni2,train,macaroni2/Data/Images/Anomaly/051.JPG,macaroni2/Data/Masks/Anomaly/051.png,1000,1500,395,1500000,0.00026333333333333336
macaroni2,train,macaroni2/Data/Images/Anomaly/004.JPG,macaroni2/Data/Masks/Anomaly/004.png,1000,1500,1400,1500000,0.0009333333333333333
macaroni2,train,macaroni2/Data/Images/Anomaly/020.JPG,macaroni2/Data/Masks/Anomaly/020.png,1000,1500,709,1500000,0.00047266666666666665
macaroni2,train,macaroni2/Data/Images/Anomaly/038.JPG,macaroni2/Data/Masks/Anomaly/038.png,1000,1500,289,1500000,0.00019266666666666667
macaroni2,train,macaroni2/Data/Images/Anomaly/009.JPG,macaroni2/Data/Masks/Anomaly/009.png,1000,1500,1194,1500000,0.000796
macaroni2,train,macaroni2/Data/Images/Anomaly/010.JPG,macaroni2/Data/Masks/Anomaly/010.png,1000,1500,599,1500000,0.00039933333333333335
macaroni2,train,macaroni2/Data/Images/Anomaly/081.JPG,macaroni2/Data/Masks/Anomaly/081.png,1000,1500,170,1500000,0.00011333333333333333
macaroni2,train,macaroni2/Data/Images/Anomaly/044.JPG,macaroni2/Data/Masks/Anomaly/044.png,1000,1500,136,1500000,9.066666666666667e-05
macaroni2,train,macaroni2/Data/Images/Anomaly/036.JPG,macaroni2/Data/Masks/Anomaly/036.png,1000,1500,437,1500000,0.00029133333333333333
macaroni2,train,macaroni2/Data/Images/Anomaly/084.JPG,macaroni2/Data/Masks/Anomaly/084.png,1000,1500,439,1500000,0.00029266666666666666
macaroni2,train,macaroni2/Data/Images/Anomaly/050.JPG,macaroni2/Data/Masks/Anomaly/050.png,1000,1500,871,1500000,0.0005806666666666666
macaroni2,train,macaroni2/Data/Images/Anomaly/096.JPG,macaroni2/Data/Masks/Anomaly/096.png,1000,1500,742,1500000,0.0004946666666666667
macaroni2,train,macaroni2/Data/Images/Anomaly/090.JPG,macaroni2/Data/Masks/Anomaly/090.png,1000,1500,1712,1500000,0.0011413333333333334
macaroni2,train,macaroni2/Data/Images/Anomaly/066.JPG,macaroni2/Data/Masks/Anomaly/066.png,1000,1500,1763,1500000,0.0011753333333333334
macaroni2,train,macaroni2/Data/Images/Anomaly/016.JPG,macaroni2/Data/Masks/Anomaly/016.png,1000,1500,566,1500000,0.0003773333333333333
macaroni2,train,macaroni2/Data/Images/Anomaly/080.JPG,macaroni2/Data/Masks/Anomaly/080.png,1000,1500,697,1500000,0.00046466666666666667
macaroni2,train,macaroni2/Data/Images/Anomaly/033.JPG,macaroni2/Data/Masks/Anomaly/033.png,1000,1500,263,1500000,0.00017533333333333333
macaroni2,train,macaroni2/Data/Images/Anomaly/024.JPG,macaroni2/Data/Masks/Anomaly/024.png,1000,1500,513,1500000,0.000342
macaroni2,train,macaroni2/Data/Images/Anomaly/052.JPG,macaroni2/Data/Masks/Anomaly/052.png,1000,1500,1817,1500000,0.0012113333333333334
macaroni2,train,macaroni2/Data/Images/Anomaly/091.JPG,macaroni2/Data/Masks/Anomaly/091.png,1000,1500,1562,1500000,0.0010413333333333333
macaroni2,train,macaroni2/Data/Images/Anomaly/099.JPG,macaroni2/Data/Masks/Anomaly/099.png,1000,1500,693,1500000,0.000462
macaroni2,train,macaroni2/Data/Images/Anomaly/064.JPG,macaroni2/Data/Masks/Anomaly/064.png,1000,1500,989,1500000,0.0006593333333333334
macaroni2,train,macaroni2/Data/Images/Anomaly/005.JPG,macaroni2/Data/Masks/Anomaly/005.png,1000,1500,818,1500000,0.0005453333333333333
macaroni2,train,macaroni2/Data/Images/Anomaly/058.JPG,macaroni2/Data/Masks/Anomaly/058.png,1000,1500,2000,1500000,0.0013333333333333333
macaroni2,train,macaroni2/Data/Images/Anomaly/076.JPG,macaroni2/Data/Masks/Anomaly/076.png,1000,1500,195,1500000,0.00013
macaroni2,train,macaroni2/Data/Images/Anomaly/039.JPG,macaroni2/Data/Masks/Anomaly/039.png,1000,1500,259,1500000,0.00017266666666666667
macaroni2,train,macaroni2/Data/Images/Anomaly/079.JPG,macaroni2/Data/Masks/Anomaly/079.png,1000,1500,537,1500000,0.000358
macaroni2,train,macaroni2/Data/Images/Anomaly/023.JPG,macaroni2/Data/Masks/Anomaly/023.png,1000,1500,512,1500000,0.00034133333333333335
macaroni2,train,macaroni2/Data/Images/Anomaly/094.JPG,macaroni2/Data/Masks/Anomaly/094.png,1000,1500,1066,1500000,0.0007106666666666666
macaroni2,train,macaroni2/Data/Images/Anomaly/030.JPG,macaroni2/Data/Masks/Anomaly/030.png,1000,1500,257,1500000,0.00017133333333333334
macaroni2,train,macaroni2/Data/Images/Anomaly/073.JPG,macaroni2/Data/Masks/Anomaly/073.png,1000,1500,409,1500000,0.00027266666666666666
macaroni2,train,macaroni2/Data/Images/Anomaly/025.JPG,macaroni2/Data/Masks/Anomaly/025.png,1000,1500,661,1500000,0.0004406666666666667
macaroni2,train,macaroni2/Data/Images/Anomaly/047.JPG,macaroni2/Data/Masks/Anomaly/047.png,1000,1500,788,1500000,0.0005253333333333334
macaroni2,train,macaroni2/Data/Images/Anomaly/031.JPG,macaroni2/Data/Masks/Anomaly/031.png,1000,1500,301,1500000,0.00020066666666666667
macaroni2,train,macaroni2/Data/Images/Anomaly/045.JPG,macaroni2/Data/Masks/Anomaly/045.png,1000,1500,254,1500000,0.00016933333333333332
macaroni2,train,macaroni2/Data/Images/Anomaly/019.JPG,macaroni2/Data/Masks/Anomaly/019.png,1000,1500,904,1500000,0.0006026666666666667
macaroni2,train,macaroni2/Data/Images/Anomaly/087.JPG,macaroni2/Data/Masks/Anomaly/087.png,1000,1500,785,1500000,0.0005233333333333333
macaroni2,train,macaroni2/Data/Images/Anomaly/042.JPG,macaroni2/Data/Masks/Anomaly/042.png,1000,1500,1263,1500000,0.000842
macaroni2,train,macaroni2/Data/Images/Anomaly/068.JPG,macaroni2/Data/Masks/Anomaly/068.png,1000,1500,2210,1500000,0.0014733333333333334
macaroni2,train,macaroni2/Data/Images/Anomaly/095.JPG,macaroni2/Data/Masks/Anomaly/095.png,1000,1500,1035,1500000,0.00069
macaroni2,train,macaroni2/Data/Images/Anomaly/021.JPG,macaroni2/Data/Masks/Anomaly/021.png,1000,1500,483,1500000,0.000322
macaroni2,train,macaroni2/Data/Images/Anomaly/007.JPG,macaroni2/Data/Masks/Anomaly/007.png,1000,1500,611,1500000,0.00040733333333333333
macaroni2,train,macaroni2/Data/Images/Anomaly/067.JPG,macaroni2/Data/Masks/Anomaly/067.png,1000,1500,1333,1500000,0.0008886666666666666
macaroni2,train,macaroni2/Data/Images/Anomaly/046.JPG,macaroni2/Data/Masks/Anomaly/046.png,1000,1500,1514,1500000,0.0010093333333333334
macaroni2,train,macaroni2/Data/Images/Anomaly/082.JPG,macaroni2/Data/Masks/Anomaly/082.png,1000,1500,201,1500000,0.000134
macaroni2,train,macaroni2/Data/Images/Anomaly/011.JPG,macaroni2/Data/Masks/Anomaly/011.png,1000,1500,823,1500000,0.0005486666666666667
macaroni2,train,macaroni2/Data/Images/Anomaly/006.JPG,macaroni2/Data/Masks/Anomaly/006.png,1000,1500,799,1500000,0.0005326666666666666
macaroni2,train,macaroni2/Data/Images/Anomaly/041.JPG,macaroni2/Data/Masks/Anomaly/041.png,1000,1500,471,1500000,0.000314
macaroni2,train,macaroni2/Data/Images/Anomaly/086.JPG,macaroni2/Data/Masks/Anomaly/086.png,1000,1500,752,1500000,0.0005013333333333333
macaroni2,train,macaroni2/Data/Images/Anomaly/088.JPG,macaroni2/Data/Masks/Anomaly/088.png,1000,1500,860,1500000,0.0005733333333333334
macaroni2,train,macaroni2/Data/Images/Anomaly/070.JPG,macaroni2/Data/Masks/Anomaly/070.png,1000,1500,1272,1500000,0.000848
macaroni2,train,macaroni2/Data/Images/Anomaly/018.JPG,macaroni2/Data/Masks/Anomaly/018.png,1000,1500,461,1500000,0.00030733333333333334
macaroni2,train,macaroni2/Data/Images/Anomaly/078.JPG,macaroni2/Data/Masks/Anomaly/078.png,1000,1500,238,1500000,0.00015866666666666666
macaroni2,train,macaroni2/Data/Images/Anomaly/071.JPG,macaroni2/Data/Masks/Anomaly/071.png,1000,1500,1486,1500000,0.0009906666666666666
macaroni2,train,macaroni2/Data/Images/Anomaly/059.JPG,macaroni2/Data/Masks/Anomaly/059.png,1000,1500,1114,1500000,0.0007426666666666666
macaroni2,train,macaroni2/Data/Images/Anomaly/043.JPG,macaroni2/Data/Masks/Anomaly/043.png,1000,1500,822,1500000,0.000548
macaroni2,train,macaroni2/Data/Images/Anomaly/061.JPG,macaroni2/Data/Masks/Anomaly/061.png,1000,1500,2675,1500000,0.0017833333333333334
macaroni2,test,macaroni2/Data/Images/Anomaly/022.JPG,macaroni2/Data/Masks/Anomaly/022.png,1000,1500,620,1500000,0.0004133333333333333
macaroni2,test,macaroni2/Data/Images/Anomaly/014.JPG,macaroni2/Data/Masks/Anomaly/014.png,1000,1500,568,1500000,0.0003786666666666667
macaroni2,test,macaroni2/Data/Images/Anomaly/035.JPG,macaroni2/Data/Masks/Anomaly/035.png,1000,1500,352,1500000,0.00023466666666666666
macaroni2,test,macaroni2/Data/Images/Anomaly/093.JPG,macaroni2/Data/Masks/Anomaly/093.png,1000,1500,930,1500000,0.00062
macaroni2,test,macaroni2/Data/Images/Anomaly/056.JPG,macaroni2/Data/Masks/Anomaly/056.png,1000,1500,1254,1500000,0.000836
macaroni2,test,macaroni2/Data/Images/Anomaly/028.JPG,macaroni2/Data/Masks/Anomaly/028.png,1000,1500,342,1500000,0.000228
macaroni2,test,macaroni2/Data/Images/Anomaly/098.JPG,macaroni2/Data/Masks/Anomaly/098.png,1000,1500,877,1500000,0.0005846666666666667
macaroni2,test,macaroni2/Data/Images/Anomaly/054.JPG,macaroni2/Data/Masks/Anomaly/054.png,1000,1500,2854,1500000,0.0019026666666666667
macaroni2,test,macaroni2/Data/Images/Anomaly/027.JPG,macaroni2/Data/Masks/Anomaly/027.png,1000,1500,316,1500000,0.00021066666666666667
macaroni2,test,macaroni2/Data/Images/Anomaly/089.JPG,macaroni2/Data/Masks/Anomaly/089.png,1000,1500,701,1500000,0.0004673333333333333
macaroni2,test,macaroni2/Data/Images/Anomaly/001.JPG,macaroni2/Data/Masks/Anomaly/001.png,1000,1500,751,1500000,0.0005006666666666666
macaroni2,test,macaroni2/Data/Images/Anomaly/069.JPG,macaroni2/Data/Masks/Anomaly/069.png,1000,1500,332,1500000,0.00022133333333333334
macaroni2,test,macaroni2/Data/Images/Anomaly/074.JPG,macaroni2/Data/Masks/Anomaly/074.png,1000,1500,317,1500000,0.00021133333333333334
macaroni2,test,macaroni2/Data/Images/Anomaly/002.JPG,macaroni2/Data/Masks/Anomaly/002.png,1000,1500,1147,1500000,0.0007646666666666666
macaroni2,test,macaroni2/Data/Images/Anomaly/085.JPG,macaroni2/Data/Masks/Anomaly/085.png,1000,1500,1003,1500000,0.0006686666666666667
macaroni2,test,macaroni2/Data/Images/Anomaly/040.JPG,macaroni2/Data/Masks/Anomaly/040.png,1000,1500,301,1500000,0.00020066666666666667
macaroni2,test,macaroni2/Data/Images/Anomaly/013.JPG,macaroni2/Data/Masks/Anomaly/013.png,1000,1500,533,1500000,0.0003553333333333333
macaroni2,test,macaroni2/Data/Images/Anomaly/075.JPG,macaroni2/Data/Masks/Anomaly/075.png,1000,1500,574,1500000,0.0003826666666666667
macaroni2,test,macaroni2/Data/Images/Anomaly/029.JPG,macaroni2/Data/Masks/Anomaly/029.png,1000,1500,536,1500000,0.0003573333333333333
macaroni2,test,macaroni2/Data/Images/Anomaly/034.JPG,macaroni2/Data/Masks/Anomaly/034.png,1000,1500,192,1500000,0.000128
macaroni2,test,macaroni2/Data/Images/Anomaly/092.JPG,macaroni2/Data/Masks/Anomaly/092.png,1000,1500,570,1500000,0.00038
macaroni2,test,macaroni2/Data/Images/Anomaly/000.JPG,macaroni2/Data/Masks/Anomaly/000.png,1000,1500,1046,1500000,0.0006973333333333333
macaroni2,test,macaroni2/Data/Images/Anomaly/077.JPG,macaroni2/Data/Masks/Anomaly/077.png,1000,1500,1870,1500000,0.0012466666666666668
macaroni2,test,macaroni2/Data/Images/Anomaly/055.JPG,macaroni2/Data/Masks/Anomaly/055.png,1000,1500,1395,1500000,0.00093
macaroni2,test,macaroni2/Data/Images/Anomaly/049.JPG,macaroni2/Data/Masks/Anomaly/049.png,1000,1500,2614,1500000,0.0017426666666666667
macaroni2,test,macaroni2/Data/Images/Anomaly/003.JPG,macaroni2/Data/Masks/Anomaly/003.png,1000,1500,365,1500000,0.00024333333333333333
macaroni2,test,macaroni2/Data/Images/Anomaly/062.JPG,macaroni2/Data/Masks/Anomaly/062.png,1000,1500,1564,1500000,0.0010426666666666666
macaroni2,test,macaroni2/Data/Images/Anomaly/012.JPG,macaroni2/Data/Masks/Anomaly/012.png,1000,1500,429,1500000,0.000286
macaroni2,test,macaroni2/Data/Images/Anomaly/026.JPG,macaroni2/Data/Masks/Anomaly/026.png,1000,1500,346,1500000,0.00023066666666666667
macaroni2,test,macaroni2/Data/Images/Anomaly/048.JPG,macaroni2/Data/Masks/Anomaly/048.png,1000,1500,2810,1500000,0.0018733333333333334
macaroni2,test,macaroni2/Data/Images/Anomaly/083.JPG,macaroni2/Data/Masks/Anomaly/083.png,1000,1500,1649,1500000,0.0010993333333333332
macaroni2,test,macaroni2/Data/Images/Anomaly/060.JPG,macaroni2/Data/Masks/Anomaly/060.png,1000,1500,1514,1500000,0.0010093333333333334
macaroni2,test,macaroni2/Data/Images/Anomaly/057.JPG,macaroni2/Data/Masks/Anomaly/057.png,1000,1500,1698,1500000,0.001132
macaroni2,test,macaroni2/Data/Images/Anomaly/063.JPG,macaroni2/Data/Masks/Anomaly/063.png,1000,1500,1027,1500000,0.0006846666666666666
macaroni2,test,macaroni2/Data/Images/Anomaly/015.JPG,macaroni2/Data/Masks/Anomaly/015.png,1000,1500,508,1500000,0.00033866666666666664
macaroni2,test,macaroni2/Data/Images/Anomaly/032.JPG,macaroni2/Data/Masks/Anomaly/032.png,1000,1500,209,1500000,0.00013933333333333332
macaroni2,test,macaroni2/Data/Images/Anomaly/008.JPG,macaroni2/Data/Masks/Anomaly/008.png,1000,1500,685,1500000,0.0004566666666666667
macaroni2,test,macaroni2/Data/Images/Anomaly/097.JPG,macaroni2/Data/Masks/Anomaly/097.png,1000,1500,1173,1500000,0.000782
macaroni2,test,macaroni2/Data/Images/Anomaly/072.JPG,macaroni2/Data/Masks/Anomaly/072.png,1000,1500,172,1500000,0.00011466666666666667
macaroni2,test,macaroni2/Data/Images/Anomaly/017.JPG,macaroni2/Data/Masks/Anomaly/017.png,1000,1500,693,1500000,0.000462
pcb1,train,pcb1/Data/Images/Anomaly/053.JPG,pcb1/Data/Masks/Anomaly/053.png,1070,1404,28033,1502280,0.0186603030060974
pcb1,train,pcb1/Data/Images/Anomaly/037.JPG,pcb1/Data/Masks/Anomaly/037.png,1070,1404,1661,1502280,0.0011056527411667598
pcb1,train,pcb1/Data/Images/Anomaly/065.JPG,pcb1/Data/Masks/Anomaly/065.png,1070,1404,1150,1502280,0.0007655031019517001
pcb1,train,pcb1/Data/Images/Anomaly/051.JPG,pcb1/Data/Masks/Anomaly/051.png,1070,1404,4335,1502280,0.0028856138669222783
pcb1,train,pcb1/Data/Images/Anomaly/004.JPG,pcb1/Data/Masks/Anomaly/004.png,1070,1404,2201,1502280,0.0014651063716484276
pcb1,train,pcb1/Data/Images/Anomaly/020.JPG,pcb1/Data/Masks/Anomaly/020.png,1070,1404,6268,1502280,0.004172324733072397
pcb1,train,pcb1/Data/Images/Anomaly/038.JPG,pcb1/Data/Masks/Anomaly/038.png,1070,1404,2517,1502280,0.0016754533109673297
pcb1,train,pcb1/Data/Images/Anomaly/009.JPG,pcb1/Data/Masks/Anomaly/009.png,1070,1404,4769,1502280,0.003174508081050137
pcb1,train,pcb1/Data/Images/Anomaly/010.JPG,pcb1/Data/Masks/Anomaly/010.png,1070,1404,5153,1502280,0.003430119551614879
pcb1,train,pcb1/Data/Images/Anomaly/081.JPG,pcb1/Data/Masks/Anomaly/081.png,1070,1404,6373,1502280,0.004242218494554943
pcb1,train,pcb1/Data/Images/Anomaly/044.JPG,pcb1/Data/Masks/Anomaly/044.png,1070,1404,118645,1502280,0.07897662220092126
pcb1,train,pcb1/Data/Images/Anomaly/036.JPG,pcb1/Data/Masks/Anomaly/036.png,1070,1404,2981,1502280,0.001984317171233059
pcb1,train,pcb1/Data/Images/Anomaly/084.JPG,pcb1/Data/Masks/Anomaly/084.png,1070,1404,3412,1502280,0.002271214420747131
pcb1,train,pcb1/Data/Images/Anomaly/050.JPG,pcb1/Data/Masks/Anomaly/050.png,1070,1404,95936,1502280,0.0638602657294246
pcb1,train,pcb1/Data/Images/Anomaly/096.JPG,pcb1/Data/Masks/Anomaly/096.png,1070,1404,2655,1502280,0.0017673136832015337
pcb1,train,pcb1/Data/Images/Anomaly/090.JPG,pcb1/Data/Masks/Anomaly/090.png,1070,1404,3860,1502280,0.002569427803072663
pcb1,train,pcb1/Data/Images/Anomaly/066.JPG,pcb1/Data/Masks/Anomaly/066.png,1070,1404,3321,1502280,0.0022106398274622575
pcb1,train,pcb1/Data/Images/Anomaly/016.JPG,pcb1/Data/Masks/Anomaly/016.png,1070,1404,3542,1502280,0.0023577495540112363
pcb1,train,pcb1/Data/Images/Anomaly/080.JPG,pcb1/Data/Masks/Anomaly/080.png,1070,1404,2707,1502280,0.0018019277365071758
pcb1,train,pcb1/Data/Images/Anomaly/033.JPG,pcb1/Data/Masks/Anomaly/033.png,1070,1404,2393,1502280,0.0015929121069307986
pcb1,train,pcb1/Data/Images/Anomaly/024.JPG,pcb1/Data/Masks/Anomaly/024.png,1070,1404,2485,1502280,0.0016541523550869346
pcb1,train,pcb1/Data/Images/Anomaly/052.JPG,pcb1/Data/Masks/Anomaly/052.png,1070,1404,2384,1502280,0.0015869212130894374
pcb1,train,pcb1/Data/Images/Anomaly/091.JPG,pcb1/Data/Masks/Anomaly/091.png,1070,1404,5476,1502280,0.003645126075032617
pcb1,train,pcb1/Data/Images/Anomaly/099.JPG,pcb1/Data/Masks/Anomaly/099.png,1070,1404,3418,1502280,0.002275208349974705
pcb1,train,pcb1/Data/Images/Anomaly/064.JPG,pcb1/Data/Masks/Anomaly/064.png,1070,1404,3151,1502280,0.002097478499347658
pcb1,train,pcb1/Data/Images/Anomaly/005.JPG,pcb1/Data/Masks/Anomaly/005.png,1070,1404,2792,1502280,0.0018585084005644753
pcb1,train,pcb1/Data/Images/Anomaly/058.JPG,pcb1/Data/Masks/Anomaly/058.png,1070,1404,1805,1502280,0.001201507042628538
pcb1,train,pcb1/Data/Images/Anomaly/076.JPG,pcb1/Data/Masks/Anomaly/076.png,1070,1404,1604,1502280,0.001067710413504806
pcb1,train,pcb1/Data/Images/Anomaly/039.JPG,pcb1/Data/Masks/Anomaly/039.png,1070,1404,3534,1502280,0.0023524243150411374
pcb1,train,pcb1/Data/Images/Anomaly/079.JPG,pcb1/Data/Masks/Anomaly/079.png,1070,1404,1960,1502280,0.0013046835476742018
pcb1,train,pcb1/Data/Images/Anomaly/023.JPG,pcb1/Data/Masks/Anomaly/023.png,1070,1404,1692,1502280,0.0011262880421758926
pcb1,train,pcb1/Data/Images/Anomaly/094.JPG,pcb1/Data/Masks/Anomaly/094.png,1070,1404,3657,1502280,0.002434299864206406
pcb1,train,pcb1/Data/Images/Anomaly/030.JPG,pcb1/Data/Masks/Anomaly/030.png,1070,1404,2749,1502280,0.0018298852411001943
pcb1,train,pcb1/Data/Images/Anomaly/073.JPG,pcb1/Data/Masks/Anomaly/073.png,1070,1404,3294,1502280,0.002192667145938174
pcb1,train,pcb1/Data/Images/Anomaly/025.JPG,pcb1/Data/Masks/Anomaly/025.png,1070,1404,2146,1502280,0.0014284953537289987
pcb1,train,pcb1/Data/Images/Anomaly/047.JPG,pcb1/Data/Masks/Anomaly/047.png,1070,1404,2769,1502280,0.0018431983385254413
pcb1,train,pcb1/Data/Images/Anomaly/031.JPG,pcb1/Data/Masks/Anomaly/031.png,1070,1404,3409,1502280,0.002269217456133344
pcb1,train,pcb1/Data/Images/Anomaly/045.JPG,pcb1/Data/Masks/Anomaly/045.png,1070,1404,118584,1502280,0.07893601725377426
pcb1,train,pcb1/Data/Images/Anomaly/019.JPG,pcb1/Data/Masks/Anomaly/019.png,1070,1404,4050,1502280,0.002695902228612509
pcb1,train,pcb1/Data/Images/Anomaly/087.JPG,pcb1/Data/Masks/Anomaly/087.png,1070,1404,2328,1502280,0.0015496445402987458
pcb1,train,pcb1/Data/Images/Anomaly/042.JPG,pcb1/Data/Masks/Anomaly/042.png,1070,1404,15523,1502280,0.010332960566605426
pcb1,train,pcb1/Data/Images/Anomaly/068.JPG,pcb1/Data/Masks/Anomaly/068.png,1070,1404,2154,1502280,0.0014338205926990974
pcb1,train,pcb1/Data/Images/Anomaly/095.JPG,pcb1/Data/Masks/Anomaly/095.png,1070,1404,2106,1502280,0.0014018691588785046
pcb1,train,pcb1/Data/Images/Anomaly/021.JPG,pcb1/Data/Masks/Anomaly/021.png,1070,1404,2627,1502280,0.001748675346806188
pcb1,train,pcb1/Data/Images/Anomaly/007.JPG,pcb1/Data/Masks/Anomaly/007.png,1070,1404,2765,1502280,0.001840535719040392
pcb1,train,pcb1/Data/Images/Anomaly/067.JPG,pcb1/Data/Masks/Anomaly/067.png,1070,1404,2151,1502280,0.0014318236280853104
pcb1,train,pcb1/Data/Images/Anomaly/046.JPG,pcb1/Data/Masks/Anomaly/046.png,1070,1404,95116,1502280,0.06331442873498948
pcb1,train,pcb1/Data/Images/Anomaly/082.JPG,pcb1/Data/Masks/Anomaly/082.png,1070,1404,3019,1502280,0.0020096120563410282
pcb1,train,pcb1/Data/Images/Anomaly/011.JPG,pcb1/Data/Masks/Anomaly/011.png,1070,1404,3890,1502280,0.002589397449210533
pcb1,train,pcb1/Data/Images/Anomaly/006.JPG,pcb1/Data/Masks/Anomaly/006.png,1070,1404,2846,1502280,0.001894453763612642
pcb1,train,pcb1/Data/Images/Anomaly/041.JPG,pcb1/Data/Masks/Anomaly/041.png,1070,1404,155020,1502280,0.10318981814308917
pcb1,train,pcb1/Data/Images/Anomaly/086.JPG,pcb1/Data/Masks/Anomaly/086.png,1070,1404,4149,1502280,0.0027618020608674815
pcb1,train,pcb1/Data/Images/Anomaly/088.JPG,pcb1/Data/Masks/Anomaly/088.png,1070,1404,3449,1502280,0.0022958436509838377
pcb1,train,pcb1/Data/Images/Anomaly/070.JPG,pcb1/Data/Masks/Anomaly/070.png,1070,1404,2975,1502280,0.001980323242005485
pcb1,train,pcb1/Data/Images/Anomaly/018.JPG,pcb1/Data/Masks/Anomaly/018.png,1070,1404,2331,1502280,0.0015516415049125329
pcb1,train,pcb1/Data/Images/Anomaly/078.JPG,pcb1/Data/Masks/Anomaly/078.png,1070,1404,1628,1502280,0.0010836861304151025
pcb1,train,pcb1/Data/Images/Anomaly/071.JPG,pcb1/Data/Masks/Anomaly/071.png,1070,1404,7847,1502280,0.005223393774795644
pcb1,train,pcb1/Data/Images/Anomaly/059.JPG,pcb1/Data/Masks/Anomaly/059.png,1070,1404,79992,1502280,0.05324706446201773
pcb1,train,pcb1/Data/Images/Anomaly/043.JPG,pcb1/Data/Masks/Anomaly/043.png,1070,1404,191178,1502280,0.12725856697819315
pcb1,train,pcb1/Data/Images/Anomaly/061.JPG,pcb1/Data/Masks/Anomaly/061.png,1070,1404,1621,1502280,0.001079026546316266
pcb1,test,pcb1/Data/Images/Anomaly/022.JPG,pcb1/Data/Masks/Anomaly/022.png,1070,1404,3140,1502280,0.0020901562957637725
pcb1,test,pcb1/Data/Images/Anomaly/014.JPG,pcb1/Data/Masks/Anomaly/014.png,1070,1404,4636,1502280,0.003085975983172245
pcb1,test,pcb1/Data/Images/Anomaly/035.JPG,pcb1/Data/Masks/Anomaly/035.png,1070,1404,2451,1502280,0.0016315200894640148
pcb1,test,pcb1/Data/Images/Anomaly/093.JPG,pcb1/Data/Masks/Anomaly/093.png,1070,1404,2885,1502280,0.0019204143035918737
